valor_original,valor_normalizado,codigo_dane,metodo,confianza,revisado
Guadalupe Santander,GUADALUPE SANTANDER,68320,exact,97.00,True
Guaduas Cundinamarca,GUADUAS CUNDINAMARCA,25320,exact,99.00,True
"Guaduas- Cundinamarca ,",GUADUAS CUNDINAMARCA,25320,exact,99.00,True
Guaitarilla,GUAITARILLA,52320,exact,100.00,True
Guaitarilla - Nariño,GUAITARILLA NARINO,52320,exact,99.00,True
"Guamal , Meta",GUAMAL META,50318,exact,97.00,True
Guamo,GUAMO,73319,exact,100.00,True
Guamo - Tolima,GUAMO TOLIMA,73319,exact,99.00,True
"Guamo Tolima ,",GUAMO TOLIMA,73319,exact,99.00,True
"Guapi , Cauca",GUAPI CAUCA,19318,exact,99.00,True
Guapotá Santander,GUAPOTA SANTANDER,68322,exact,99.00,True
"Guaranda , Sucre",GUARANDA SUCRE,70265,exact,99.00,True
Guaranda Sucre,GUARANDA SUCRE,70265,exact,99.00,True
Guasca - Cundinamarca,GUASCA CUNDINAMARCA,25322,exact,99.00,True
Guasca Cundinamarca,GUASCA CUNDINAMARCA,25322,exact,99.00,True
"Guasca, Cundinamarca",GUASCA CUNDINAMARCA,25322,exact,99.00,True
Guataquí,GUATAQUI,25324,exact,100.00,True
Guataquí - Cundinamarca,GUATAQUI CUNDINAMARCA,25324,exact,99.00,True
Guateque,GUATEQUE,15322,exact,100.00,True
Guavatà,GUAVATA,68324,exact,100.00,True
Guayabal De Siquima Cundinamarca,GUAYABAL DE SIQUIMA CUNDINAMARCA,25328,exact,99.00,True
Guayabetal ( Cundinamarca ),GUAYABETAL CUNDINAMARCA,25335,exact,99.00,True
Guayabetal Cundinamarca,GUAYABETAL CUNDINAMARCA,25335,exact,99.00,True
"Gutiérrez , Cundinamarca",GUTIERREZ CUNDINAMARCA,25339,exact,99.00,True
GÁMEZA,GAMEZA,15296,exact,100.00,True
GÉNOVA QUINDÍO,GENOVA QUINDIO,63302,exact,99.00,True
GÓMEZ PLATA,GOMEZ PLATA,5310,exact,100.00,True
GÓMEZ PLATA ANTIOQUIA,GOMEZ PLATA ANTIOQUIA,5310,exact,99.00,True
GÓMEZ PLATA- ANTIOQUIA,GOMEZ PLATA ANTIOQUIA,5310,exact,99.00,True
GÜEPSA SANTANDER,GUEPSA SANTANDER,68327,exact,99.00,True
Génova,GENOVA,63302,exact,100.00,True
Génova - Nariño,GENOVA NARINO,63302,exact,99.00,True
Güepsa,GUEPSA,68327,exact,100.00,True
"Güepsa , Santander",GUEPSA SANTANDER,68327,exact,99.00,True
HATILLO DE LOBA BOLIVAR,HATILLO DE LOBA BOLIVAR,13300,exact,99.00,True
HATO,HATO,68344,exact,100.00,True
HATO COROZAL,HATO COROZAL,85125,exact,100.00,True
HATO COROZAL - CASANARE,HATO COROZAL CASANARE,85125,exact,99.00,True
HATO COROZAL CASANARE,HATO COROZAL CASANARE,85125,exact,99.00,True
"HATO COROZAL, CASANARE",HATO COROZAL CASANARE,85125,exact,99.00,True
HATONUEVO,HATONUEVO,44378,exact,100.00,True
HATONUEVO LA GUAJIRA,HATONUEVO LA GUAJIRA,44378,exact,99.00,True
HELICONIA ANTIOQUIA,HELICONIA ANTIOQUIA,5347,exact,99.00,True
HERVEO TOLIMA,HERVEO TOLIMA,73347,exact,99.00,True
HISPANIA ANTIOQUIA,HISPANIA ANTIOQUIA,5353,exact,99.00,True
HONDA,HONDA,73349,exact,100.00,True
HONDA - TOLIMA .,HONDA TOLIMA,73349,exact,99.00,True
HONDA -TOLIMA,HONDA TOLIMA,73349,exact,99.00,True
HONDA TOLIMA,HONDA TOLIMA,73349,exact,99.00,True
"HONDA, TOLIMA",HONDA TOLIMA,73349,exact,99.00,True
HONDA- TOLIMA,HONDA TOLIMA,73349,exact,99.00,True
HONDA-TOLIMA,HONDA TOLIMA,73349,exact,99.00,True
Hatillo de Loba,HATILLO DE LOBA,13300,exact,100.00,True
"Hatillo de Loba , bolívar",HATILLO DE LOBA BOLIVAR,13300,exact,99.00,True
Hatonuevo - La Guajira,HATONUEVO LA GUAJIRA,44378,exact,99.00,True
Honda,HONDA,73349,exact,100.00,True
"Honda , Tolima",HONDA TOLIMA,73349,exact,99.00,True
Honda - Tolima,HONDA TOLIMA,73349,exact,99.00,True
IBAGUE,IBAGUE,73001,exact,100.00,True
IBAGUE ( TOLIMA ),IBAGUE TOLIMA,73001,exact,99.00,True
IBAGUE -TOLIMA,IBAGUE TOLIMA,73001,exact,99.00,True
IBAGUÉ TOLIMA,IBAGUE TOLIMA,73001,exact,99.00,True
IBAGUÉ TOLIMA|,IBAGUE TOLIMA,73001,exact,99.00,True
"IBAGUÉ, TOLIMA",IBAGUE TOLIMA,73001,exact,99.00,True
ICONONZO - TOLIMA,ICONONZO TOLIMA,73352,exact,99.00,True
ICONONZO TOLIMA,ICONONZO TOLIMA,73352,exact,99.00,True
ILES  NARIÑO,ILES NARINO,52352,exact,99.00,True
ILES - NARIÑO,ILES NARINO,52352,exact,99.00,True
ILES NARIÑO,ILES NARINO,52352,exact,99.00,True
ILES – NARIÑO,ILES NARINO,52352,exact,99.00,True
IMUÉS NARIÑO,IMUES NARINO,52354,exact,99.00,True
INIRIDA GUAINIA,INIRIDA GUAINIA,94001,exact,99.00,True
INÍRIDA-GUAINÍA,INIRIDA GUAINIA,94001,exact,99.00,True
IPIALES,IPIALES,52356,exact,100.00,True
IPIALES  SANTANDER,IPIALES SANTANDER,52356,exact,99.00,True
"IPIALES , NARIÑO",IPIALES NARINO,52356,exact,99.00,True
IPIALES - NARIÑO,IPIALES NARINO,52356,exact,99.00,True
IPIALES NARIÑO,IPIALES NARINO,52356,exact,99.00,True
IPIALES SANTANDER,IPIALES SANTANDER,52356,exact,99.00,True
IPIALES- NARIÑO,IPIALES NARINO,52356,exact,99.00,True
IPIALES-NARIÑO,IPIALES NARINO,52356,exact,99.00,True
IQUIRA - HUILA,IQUIRA HUILA,41357,exact,99.00,True
ISNOS HUILA,ISNOS HUILA,41359,exact,99.00,True
ISTMINA,ISTMINA,27361,exact,100.00,True
ISTMINA - CHOCO,ISTMINA CHOCO,27361,exact,99.00,True
ISTMINA CHOCO,ISTMINA CHOCO,27361,exact,99.00,True
"ISTMINA,CHOCO",ISTMINA CHOCO,27361,exact,99.00,True
ISTMINA- CHOCO,ISTMINA CHOCO,27361,exact,99.00,True
ISTMINA- CHOCÓ,ISTMINA CHOCO,27361,exact,99.00,True
ISTMINA-CHOCO,ISTMINA CHOCO,27361,exact,99.00,True
ITAGUI,ITAGUI,5360,exact,100.00,True
ITAGUÍ ANTIOQUIA,ITAGUI ANTIOQUIA,5360,exact,99.00,True
ITAGUí´,ITAGUI,5360,exact,100.00,True
ITAGUí´ANTIOQUIA,ITAGUI ANTIOQUIA,5360,exact,99.00,True
Ibague,IBAGUE,73001,exact,100.00,True
Ibagué  Tolima,IBAGUE TOLIMA,73001,exact,99.00,True
"Ibagué , Tolima",IBAGUE TOLIMA,73001,exact,99.00,True
Ibagué - Tolima,IBAGUE TOLIMA,73001,exact,99.00,True
Ibagué - Tolima .,IBAGUE TOLIMA,73001,exact,99.00,True
Ibagué – Tolima,IBAGUE TOLIMA,73001,exact,99.00,True
Ibagué-Tolima,IBAGUE TOLIMA,73001,exact,99.00,True
Icononzo,ICONONZO,73352,exact,100.00,True
Inzá,INZA,19355,exact,100.00,True
Inzá - Cauca,INZA CAUCA,19355,exact,99.00,True
Inírida,INIRIDA,94001,exact,100.00,True
"Inírida , Guainía",INIRIDA GUAINIA,94001,exact,99.00,True
Inírida - Guainía,INIRIDA GUAINIA,94001,exact,99.00,True
Iquira,IQUIRA,41357,exact,100.00,True
Iquira Huila,IQUIRA HUILA,41357,exact,99.00,True
Isnos,ISNOS,41359,exact,100.00,True
Istmina,ISTMINA,27361,exact,100.00,True
"Istmina, Choco",ISTMINA CHOCO,27361,exact,99.00,True
Istmina},ISTMINA,27361,exact,100.00,True
Itagüí,ITAGUI,5360,exact,100.00,True
"Itagüí ,",ITAGUI,5360,exact,100.00,True
Itagüí- Antioquia,ITAGUI ANTIOQUIA,5360,exact,99.00,True
JAMBALÓ CAUCA,JAMBALO CAUCA,19364,exact,99.00,True
JAMUNDI  VALLE DEL CAUCA,JAMUNDI VALLE DEL CAUCA,76364,exact,99.00,True
JAMUNDI|,JAMUNDI,76364,exact,100.00,True
JAMUNDÍ,JAMUNDI,76364,exact,100.00,True
JAMUNDÍ CAUCA,JAMUNDI CAUCA,76364,exact,99.00,True
JAMUNDÍ VALLE DEL CAUCA,JAMUNDI VALLE DEL CAUCA,76364,exact,99.00,True
JARDIN ANTIOQUIA,JARDIN ANTIOQUIA,5364,exact,99.00,True
"JARDÍN , ANTIOQUIA",JARDIN ANTIOQUIA,5364,exact,99.00,True
JERICÓ ANTIOQUIA,JERICO ANTIOQUIA,5368,exact,97.00,True
JERUSALÉN - CUNDINAMARCA,JERUSALEN CUNDINAMARCA,25368,exact,99.00,True
JERUSALÉN CUNDINAMARCA,JERUSALEN CUNDINAMARCA,25368,exact,99.00,True
JUAN DE ACOSTA - ATLANTICO,JUAN DE ACOSTA ATLANTICO,8372,exact,99.00,True
JUNÍN CUNDINAMARCA,JUNIN CUNDINAMARCA,25372,exact,99.00,True
Jamundi -Valle Del Cauca,JAMUNDI VALLE DEL CAUCA,76364,exact,99.00,True
Jamundí,JAMUNDI,76364,exact,100.00,True
"Jamundí , Valle del Cauca",JAMUNDI VALLE DEL CAUCA,76364,exact,99.00,True
"Jamundí,  Valle del Cauca",JAMUNDI VALLE DEL CAUCA,76364,exact,99.00,True
Jardin - Antioquia,JARDIN ANTIOQUIA,5364,exact,99.00,True
Jardín,JARDIN,5364,exact,100.00,True
Jenesano,JENESANO,15367,exact,100.00,True
Jenesano BOYACA,JENESANO BOYACA,15367,exact,99.00,True
Jesús María Santander,JESUS MARIA SANTANDER,68368,exact,99.00,True
Juan de Acosta,JUAN DE ACOSTA,8372,exact,100.00,True
Juan de Acosta ( Atlántico,JUAN DE ACOSTA ATLANTICO,8372,exact,99.00,True
Juan de Acosta ( Atlántico ),JUAN DE ACOSTA ATLANTICO,8372,exact,99.00,True
Juan de Acosta ATLANTICO,JUAN DE ACOSTA ATLANTICO,8372,exact,99.00,True
Juan de Acosta- Atlántico,JUAN DE ACOSTA ATLANTICO,8372,exact,99.00,True
Juan de acosta,JUAN DE ACOSTA,8372,exact,100.00,True
LA  VIRGINIA,LA VIRGINIA,66400,exact,100.00,True
LA APARTADA CORDOBA,LA APARTADA CORDOBA,23350,exact,99.00,True
LA ARGENTINA HUILA,LA ARGENTINA HUILA,41378,exact,99.00,True
LA BELLEZA - SANTANDER,LA BELLEZA SANTANDER,68377,exact,99.00,True
LA BELLEZA – SANTANDER,LA BELLEZA SANTANDER,68377,exact,99.00,True
LA CALERA,LA CALERA,25377,exact,100.00,True
LA CALERA CUNDINAMARCA,LA CALERA CUNDINAMARCA,25377,exact,99.00,True
LA CELIA,LA CELIA,66383,exact,100.00,True
LA CELIA - RISARALDA,LA CELIA RISARALDA,66383,exact,99.00,True
LA CELIA RISARALDA,LA CELIA RISARALDA,66383,exact,99.00,True
LA CELIA- RISARALDA,LA CELIA RISARALDA,66383,exact,99.00,True
LA CRUZ NARIÑO,LA CRUZ NARINO,52378,exact,99.00,True
LA CUMBRE,LA CUMBRE,76377,exact,100.00,True
"LA DORADA , CALDAS",LA DORADA CALDAS,17380,exact,99.00,True
"LA DORADA, CALDAS",LA DORADA CALDAS,17380,exact,99.00,True
LA DORADA-CALDAS,LA DORADA CALDAS,17380,exact,99.00,True
LA ESPERANZA,LA ESPERANZA,54385,exact,100.00,True
"LA ESPERANZA , NORTE DE SANTANDER",LA ESPERANZA NORTE DE SANTANDER,54385,exact,99.00,True
LA ESPERANZA NORTE DE SANTANDER,LA ESPERANZA NORTE DE SANTANDER,54385,exact,99.00,True
LA ESTRELLA,LA ESTRELLA,5380,exact,100.00,True
LA ESTRELLA – ANTIOQUIA,LA ESTRELLA ANTIOQUIA,5380,exact,99.00,True
LA FLORIDA NARIÑO,LA FLORIDA NARINO,52381,exact,99.00,True
LA GLORIA,LA GLORIA,20383,exact,100.00,True
LA GLORIA . CESAR,LA GLORIA CESAR,20383,exact,99.00,True
LA GLORIA CESAR,LA GLORIA CESAR,20383,exact,99.00,True
LA JAGUA DE  IBIRICO - CESAR,LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
LA JAGUA DE IBIRICO ( CESAR ),LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
LA JAGUA DEL PILAR,LA JAGUA DEL PILAR,44420,exact,100.00,True
LA LLANADA NARIÑO,LA LLANADA NARINO,52385,exact,99.00,True
LA MACARENA,LA MACARENA,50350,exact,100.00,True
LA MACARENA -META,LA MACARENA META,50350,exact,99.00,True
LA MACARENA META,LA MACARENA META,50350,exact,99.00,True
"LA MACARENA, META",LA MACARENA META,50350,exact,99.00,True
LA MACARENA-META,LA MACARENA META,50350,exact,99.00,True
LA MERCED - CALDAS,LA MERCED CALDAS,17388,exact,99.00,True
LA MERCED CALDAS,LA MERCED CALDAS,17388,exact,99.00,True
LA MESA,LA MESA,25386,exact,100.00,True
"LA MESA , CUNDINAMARCA",LA MESA CUNDINAMARCA,25386,exact,99.00,True
LA MESA CUNDINAMARCA,LA MESA CUNDINAMARCA,25386,exact,99.00,True
LA MESA-CUNDINAMARCA,LA MESA CUNDINAMARCA,25386,exact,99.00,True
LA PALMA CUNDINAMARCA,LA PALMA CUNDINAMARCA,25394,exact,99.00,True
LA PAZ - CESAR,LA PAZ CESAR,20621,exact,97.00,True
LA PAZ CESAR,LA PAZ CESAR,20621,exact,97.00,True
LA PAZ- CESAR,LA PAZ CESAR,20621,exact,97.00,True
LA PAZ-CESAR,LA PAZ CESAR,20621,exact,97.00,True
LA PEÑA CUNDINAMARCA,LA PENA CUNDINAMARCA,25398,exact,99.00,True
LA PINTADA - ANTIOQUIA,LA PINTADA ANTIOQUIA,5390,exact,99.00,True
LA PLATA,LA PLATA,41396,exact,100.00,True
LA PLATA - HUILA,LA PLATA HUILA,41396,exact,99.00,True
LA PLATA HUILA,LA PLATA HUILA,41396,exact,99.00,True
LA PLATA – HUILA,LA PLATA HUILA,41396,exact,99.00,True
"LA PLATA, HUILA",LA PLATA HUILA,41396,exact,99.00,True
LA PRIMAVERA - VICHADA,LA PRIMAVERA VICHADA,99524,exact,99.00,True
LA PRIMAVERA VICHADA,LA PRIMAVERA VICHADA,99524,exact,99.00,True
LA TEBAIDA QUINDÍO,LA TEBAIDA QUINDIO,63401,exact,99.00,True
LA TEBAIDA-QUINDIO,LA TEBAIDA QUINDIO,63401,exact,99.00,True
LA TOLA,LA TOLA,52390,exact,100.00,True
LA UNIÓN - NARIÑO,LA UNION NARINO,52399,exact,97.00,True
LA UNIÓN - SUCRE,LA UNION SUCRE,70400,exact,97.00,True
"LA VEGA , CUNDINAMARCA",LA VEGA CUNDINAMARCA,25402,exact,97.00,True
LA VEGA - CUNDINAMARCA,LA VEGA CUNDINAMARCA,25402,exact,97.00,True
LA VEGA CAUCA,LA VEGA CAUCA,19397,exact,97.00,True
LA VEGA CUNDINAMARCA,LA VEGA CUNDINAMARCA,25402,exact,97.00,True
LA VEGA-CUNDINAMARCA,LA VEGA CUNDINAMARCA,25402,exact,97.00,True
"LA VICTORIA , VALLE DEL CAUCA",LA VICTORIA VALLE DEL CAUCA,76403,exact,97.00,True
LA VICTORIA - VALLE DEL CAUCA,LA VICTORIA VALLE DEL CAUCA,76403,exact,97.00,True
LA VICTORIA VALLE DEL CAUCA,LA VICTORIA VALLE DEL CAUCA,76403,exact,97.00,True
LA VIRGINIA - RISARALDA,LA VIRGINIA RISARALDA,66400,exact,99.00,True
LA VIRGINIA RISARALDA,LA VIRGINIA RISARALDA,66400,exact,99.00,True
LA VIRGINIA – - RISARALDA,LA VIRGINIA RISARALDA,66400,exact,99.00,True
LABATECA-,LABATECA,54377,exact,100.00,True
LANDAZURI,LANDAZURI,68385,exact,100.00,True
LANDAZURI - SANTANDER,LANDAZURI SANTANDER,68385,exact,99.00,True
LANDÁZURI-SANTANDER,LANDAZURI SANTANDER,68385,exact,99.00,True
LEBRIJA- SANTANDER,LEBRIJA SANTANDER,68406,exact,99.00,True
LEIVA NARIÑO,LEIVA NARINO,52405,exact,99.00,True
LEIVA- NARIÑO,LEIVA NARINO,52405,exact,99.00,True
LEJANIAS,LEJANIAS,50400,exact,100.00,True
LEJANIAS META,LEJANIAS META,50400,exact,99.00,True
LEJANIAS-META,LEJANIAS META,50400,exact,99.00,True
"LENGUAZAQUE , CUNDINAMARCA",LENGUAZAQUE CUNDINAMARCA,25407,exact,99.00,True
LENGUAZAQUE - CUNDINAMARCA,LENGUAZAQUE CUNDINAMARCA,25407,exact,99.00,True
LERIDA,LERIDA,73408,exact,100.00,True
LERIDA  TOLIMA,LERIDA TOLIMA,73408,exact,99.00,True
LERIDA - TOLIMA,LERIDA TOLIMA,73408,exact,99.00,True
LERIDA TOLIMA,LERIDA TOLIMA,73408,exact,99.00,True
LERIDA-TOLIMA,LERIDA TOLIMA,73408,exact,99.00,True
LETICIA,LETICIA,91001,exact,100.00,True
LETICIA AMAZONAS,LETICIA AMAZONAS,91001,exact,99.00,True
LIBANO,LIBANO,73411,exact,100.00,True
LIBANO  TOLIMA,LIBANO TOLIMA,73411,exact,99.00,True
LIBANO - TOLIMA,LIBANO TOLIMA,73411,exact,99.00,True
LIBANO-TOLIMA,LIBANO TOLIMA,73411,exact,99.00,True
LOPEZ DE MICAY - CAUCA,LOPEZ DE MICAY CAUCA,19418,exact,99.00,True
LOPEZ DE MICAY CAUCA,LOPEZ DE MICAY CAUCA,19418,exact,99.00,True
LORICA,LORICA,23417,exact,100.00,True
LORICA  CORDOBA,LORICA CORDOBA,23417,exact,99.00,True
LORICA - CORDOBA,LORICA CORDOBA,23417,exact,99.00,True
LORICA- CÓRDOBA,LORICA CORDOBA,23417,exact,99.00,True
LORICA-CORDOBA,LORICA CORDOBA,23417,exact,99.00,True
LOS  PATIOS,LOS PATIOS,54405,exact,100.00,True
LOS CÓRDOBAS CORDOBA,LOS CORDOBAS CORDOBA,23419,exact,99.00,True
LOS PALMITOS,LOS PALMITOS,70418,exact,100.00,True
LOS PALMITOS - SUCRE,LOS PALMITOS SUCRE,70418,exact,99.00,True
LOS PALMITOS SUCRE,LOS PALMITOS SUCRE,70418,exact,99.00,True
LOS PATIOS,LOS PATIOS,54405,exact,100.00,True
"LOS PATIOS , NORTE DE SANTANDER",LOS PATIOS NORTE DE SANTANDER,54405,exact,99.00,True
LOS PATIOS NORTE DE SANTANDER,LOS PATIOS NORTE DE SANTANDER,54405,exact,99.00,True
LOS PATIOS SANTANDER,LOS PATIOS SANTANDER,54405,exact,99.00,True
LOS SANTOS,LOS SANTOS,68418,exact,100.00,True
LURUACO ATLANTICO,LURUACO ATLANTICO,8421,exact,99.00,True
La Apartada,LA APARTADA,23350,exact,100.00,True
La Argentina,LA ARGENTINA,41378,exact,100.00,True
"La Argentina , Huila",LA ARGENTINA HUILA,41378,exact,99.00,True
"La Argentina , Huila .",LA ARGENTINA HUILA,41378,exact,99.00,True
La Belleza,LA BELLEZA,68377,exact,100.00,True
La Belleza Santander,LA BELLEZA SANTANDER,68377,exact,99.00,True
La Calera,LA CALERA,25377,exact,100.00,True
La Capilla,LA CAPILLA,15380,exact,100.00,True
La Ceja,LA CEJA,5376,exact,100.00,True
La Ceja Antioquia,LA CEJA ANTIOQUIA,5376,exact,99.00,True
"La Celia , Risaralda",LA CELIA RISARALDA,66383,exact,99.00,True
La Cruz,LA CRUZ,52378,exact,100.00,True
La Cruz - Nariño,LA CRUZ NARINO,52378,exact,99.00,True
La Cumbre,LA CUMBRE,76377,exact,100.00,True
La Dorada,LA DORADA,17380,exact,100.00,True
La Dorada  Caldas,LA DORADA CALDAS,17380,exact,99.00,True
"La Dorada , Caldas",LA DORADA CALDAS,17380,exact,99.00,True
"La Dorada , Caldas ,",LA DORADA CALDAS,17380,exact,99.00,True
La Dorada - Caldas,LA DORADA CALDAS,17380,exact,99.00,True
La Dorada -Caldas,LA DORADA CALDAS,17380,exact,99.00,True
La Dorada Caldas,LA DORADA CALDAS,17380,exact,99.00,True
La Estrella Antioquia,LA ESTRELLA ANTIOQUIA,5380,exact,99.00,True
La Gloria Cesar,LA GLORIA CESAR,20383,exact,99.00,True
La Jagua de Ibirico,LA JAGUA DE IBIRICO,20400,exact,100.00,True
La Jagua de Ibirico - Cesar,LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
La Jagua de Ibirico Cesar,LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
"La Jagua de Ibirico Cesar ,",LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
La Jagua de Ibirico – Cesar,LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
La Jagua de Ibirico-Cesar,LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
La Jagua de Ibírico - Cesar,LA JAGUA DE IBIRICO CESAR,20400,exact,99.00,True
La Jagua del Pilar,LA JAGUA DEL PILAR,44420,exact,100.00,True
La Jagua del Pilar - La Guajira,LA JAGUA DEL PILAR LA GUAJIRA,44420,exact,99.00,True
La Jagua del Pilar La Guajira,LA JAGUA DEL PILAR LA GUAJIRA,44420,exact,99.00,True
La Llanada,LA LLANADA,52385,exact,100.00,True
La Merced,LA MERCED,17388,exact,100.00,True
"La Merced , Caldas",LA MERCED CALDAS,17388,exact,99.00,True
La Mesa - Cundinamarca,LA MESA CUNDINAMARCA,25386,exact,99.00,True
"La Paz , Cesar",LA PAZ CESAR,20621,exact,97.00,True
"La Paz , Santander",LA PAZ SANTANDER,68397,exact,97.00,True
La Paz Cesar,LA PAZ CESAR,20621,exact,97.00,True
La Paz Santander,LA PAZ SANTANDER,68397,exact,97.00,True
La Paz – - Cesar,LA PAZ CESAR,20621,exact,97.00,True
La Paz – Cesar,LA PAZ CESAR,20621,exact,97.00,True
La Peña,LA PENA,25398,exact,100.00,True
La Peña - Cundinamarca,LA PENA CUNDINAMARCA,25398,exact,99.00,True
"La Peña - Cundinamarca ,",LA PENA CUNDINAMARCA,25398,exact,99.00,True
"La Plata -Huila ,",LA PLATA HUILA,41396,exact,99.00,True
La Plata Huila,LA PLATA HUILA,41396,exact,99.00,True
La Tebaida - Quindío,LA TEBAIDA QUINDIO,63401,exact,99.00,True
"La Unión , Sucre",LA UNION SUCRE,70400,exact,97.00,True
La Unión Nariño,LA UNION NARINO,52399,exact,97.00,True
"La Unión Nariño ,",LA UNION NARINO,52399,exact,97.00,True
La Unión Sucre,LA UNION SUCRE,70400,exact,97.00,True
La Unión- Sucre,LA UNION SUCRE,70400,exact,97.00,True
Labateca Norte de Santander,LABATECA NORTE DE SANTANDER,54377,exact,99.00,True
Landázuri Santander,LANDAZURI SANTANDER,68385,exact,99.00,True
Lebrija,LEBRIJA,68406,exact,100.00,True
"Lebrija , SANTANDER",LEBRIJA SANTANDER,68406,exact,99.00,True
Lebrija - Santander,LEBRIJA SANTANDER,68406,exact,99.00,True
Lebrija Santander,LEBRIJA SANTANDER,68406,exact,99.00,True
Leiva,LEIVA,52405,exact,100.00,True
"Lejanías , Meta",LEJANIAS META,50400,exact,99.00,True
Lejanías - Meta,LEJANIAS META,50400,exact,99.00,True
Lejanías -Meta,LEJANIAS META,50400,exact,99.00,True
Lenguazaque,LENGUAZAQUE,25407,exact,100.00,True
Lenguazaque Cundinamarca,LENGUAZAQUE CUNDINAMARCA,25407,exact,99.00,True
Leticia - Amazonas,LETICIA AMAZONAS,91001,exact,99.00,True
Llorò - Chocò,LLORO CHOCO,27413,exact,99.00,True
"Lorica , Córdoba",LORICA CORDOBA,23417,exact,99.00,True
"Lorica , Córdoba .",LORICA CORDOBA,23417,exact,99.00,True
Lorica -córdoba,LORICA CORDOBA,23417,exact,99.00,True
Lorica Córdoba,LORICA CORDOBA,23417,exact,99.00,True
Lorica córdoba,LORICA CORDOBA,23417,exact,99.00,True
Los Córdobas,LOS CORDOBAS,23419,exact,100.00,True
"Los Córdobas ,",LOS CORDOBAS,23419,exact,100.00,True
Los Patios  Norte de Santander,LOS PATIOS NORTE DE SANTANDER,54405,exact,99.00,True
Los Patios – Norte de Santander,LOS PATIOS NORTE DE SANTANDER,54405,exact,99.00,True
Los Patíos - Norte de Santander,LOS PATIOS NORTE DE SANTANDER,54405,exact,99.00,True
Los Santos - Santander,LOS SANTOS SANTANDER,68418,exact,99.00,True
Los Santos Santander,LOS SANTOS SANTANDER,68418,exact,99.00,True
Luruaco,LURUACO,8421,exact,100.00,True
"Luruaco , Atlántico",LURUACO ATLANTICO,8421,exact,99.00,True
Luruaco - Atlántico,LURUACO ATLANTICO,8421,exact,99.00,True
LÈRIDA TOLIMA,LERIDA TOLIMA,73408,exact,99.00,True
LÈRIDA TOLIMA .,LERIDA TOLIMA,73408,exact,99.00,True
Líbano,LIBANO,73411,exact,100.00,True
Líbano Tolima,LIBANO TOLIMA,73411,exact,99.00,True
López de Micay,LOPEZ DE MICAY,19418,exact,100.00,True
"López de Micay , cauca",LOPEZ DE MICAY CAUCA,19418,exact,99.00,True
López de Micay cauca,LOPEZ DE MICAY CAUCA,19418,exact,99.00,True
López de Micay-cauca,LOPEZ DE MICAY CAUCA,19418,exact,99.00,True
MACANAL,MACANAL,15425,exact,100.00,True
MACANAL BOYACÁ,MACANAL BOYACA,15425,exact,99.00,True
MACHETA,MACHETA,25426,exact,100.00,True
MACHETÁ CUNDINAMARCA,MACHETA CUNDINAMARCA,25426,exact,99.00,True
MADRID-CUNDINAMARCA,MADRID CUNDINAMARCA,25430,exact,99.00,True
MAGANGUE - BOLIVAR,MAGANGUE BOLIVAR,13430,exact,99.00,True
MAGANGUE BOLIVAR,MAGANGUE BOLIVAR,13430,exact,99.00,True
MAGANGUÉ -BOLÍVAR,MAGANGUE BOLIVAR,13430,exact,99.00,True
MAGANGUÉ – BOLÍVAR,MAGANGUE BOLIVAR,13430,exact,99.00,True
MAGDALENA SANTA MARTA,MAGDALENA SANTA MARTA,47001,exact,99.00,True
MAICAO,MAICAO,44430,exact,100.00,True
MAICAO - LA GUAJIRA,MAICAO LA GUAJIRA,44430,exact,99.00,True
MAICAO LA GUAJIRA,MAICAO LA GUAJIRA,44430,exact,99.00,True
MAICAO-LA GUAJIRA,MAICAO LA GUAJIRA,44430,exact,99.00,True
MAJAGUAL,MAJAGUAL,70429,exact,100.00,True
MAJAGUAL SUCRE,MAJAGUAL SUCRE,70429,exact,99.00,True
MALAGA SANTANDER,MALAGA SANTANDER,68432,exact,99.00,True
MALAMBO-ATLANTICO,MALAMBO ATLANTICO,8433,exact,99.00,True
MALLAMA - NARIÑO,MALLAMA NARINO,52435,exact,99.00,True
MANATI,MANATI,8436,exact,100.00,True
MANATÍ ATLÁNTICO,MANATI ATLANTICO,8436,exact,99.00,True
MANAURE  BALCÓN DEL CESAR,MANAURE BALCON DEL CESAR,20443,exact,100.00,True
MANAURE - CESAR,MANAURE CESAR,44560,exact,99.00,True
MANAURE - LA GUAJIRA,MANAURE LA GUAJIRA,44560,exact,99.00,True
MANI,MANI,85139,exact,100.00,True
MANI - CASANARE,MANI CASANARE,85139,exact,99.00,True
MANI CASANARE,MANI CASANARE,85139,exact,99.00,True
"MANI, CASANARE",MANI CASANARE,85139,exact,99.00,True
MANI-CASANARE,MANI CASANARE,85139,exact,99.00,True
MANIZALES  CALDAS,MANIZALES CALDAS,17001,exact,99.00,True
"MANIZALES , CALDAS",MANIZALES CALDAS,17001,exact,99.00,True
MANIZALES - CALDAS,MANIZALES CALDAS,17001,exact,99.00,True
