valor_original,valor_normalizado,raw_norm,stripped,codigo_dane_sugerido,nombre_dane_sugerido,departamento_sugerido,metodo_nuevo,confianza_nueva,estado_revision,motivo,top_1_codigo,top_1_nombre,top_1_departamento,top_1_score_nuevo,top_2_codigo,top_2_nombre,top_2_departamento,top_2_score_nuevo,top_3_codigo,top_3_nombre,top_3_departamento,top_3_score_nuevo
Carrera 6 8-07 * Palacio Municipal de El Espinal .,CARRERA 6 8 07 PALACIO MUNICIPAL DE EL ESPINAL,CARRERA 6 8 07 PALACIO MUNICIPAL DE EL ESPINAL,CARRERA 6 8 07 PALACIO MUNICIPAL DE EL ESPINAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20443,MANAURE BALCÓN DEL CESAR,CESAR,48.57,73148,CARMEN DE APICALÁ,TOLIMA,41.27,50110,BARRANCA DE UPÍA,META,38.71
"Cartagena , D. T. y C. - Bolívar",CARTAGENA D T Y C BOLIVAR,CARTAGENA D T Y C BOLIVAR,CARTAGENA D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,70.67,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,70.27,25154,CARMEN DE CARUPA,CUNDINAMARCA,54.55
Cartagena - Bolívar,CARTAGENA BOLIVAR,CARTAGENA BOLIVAR,CARTAGENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,75.00,13042,ARENAL,BOLÍVAR,70.67,81736,SARAVENA,ARAUCA,70.59
Cartagena - Turbaco,CARTAGENA TURBACO,CARTAGENA TURBACO,CARTAGENA TURBACO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,64.86,13001,CARTAGENA DE INDIAS,BOLÍVAR,61.11,76147,CARTAGO,VALLE DEL CAUCA,58.33
Cartagena Cartagena de Indias,CARTAGENA CARTAGENA DE INDIAS,CARTAGENA CARTAGENA DE INDIAS,CARTAGENA CARTAGENA DE INDIAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,79.17,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,61.22,50110,BARRANCA DE UPÍA,META,53.33
"Cartagena D , T y C. - Bolívar",CARTAGENA D T Y C BOLIVAR,CARTAGENA D T Y C BOLIVAR,CARTAGENA D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,70.67,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,70.27,25154,CARMEN DE CARUPA,CUNDINAMARCA,54.55
"Cartagena de Indias , D. T.",CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,90.48,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,69.77,25001,AGUA DE DIOS,CUNDINAMARCA,57.14
"Cartagena de Indias , D. T. y C",CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
"Cartagena de Indias , D. T. y C.",CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
"Cartagena de Indias , D. T. y C. ,",CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
"Cartagena de Indias , D.T",CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,90.48,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,69.77,25001,AGUA DE DIOS,CUNDINAMARCA,57.14
"Cartagena de Indias , D.T.",CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,90.48,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,69.77,25001,AGUA DE DIOS,CUNDINAMARCA,57.14
"Cartagena de Indias , D.T. y C",CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
"Cartagena de Indias , D.T. y C.",CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
"Cartagena de Indias Avenida Santander No. 46 - B , Edificio Mar del Norte , Cartagena",CARTAGENA DE INDIAS AVENIDA SANTANDER NO 46 B EDIFICIO MAR DEL NORTE CARTAGENA,CARTAGENA DE INDIAS AVENIDA SANTANDER NO 46 B EDIFICIO MAR DEL NORTE CARTAGENA,CARTAGENA DE INDIAS AVENIDA NO 46 B EDIFICIO MAR DEL NORTE CARTAGENA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,43.68,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,36.36,25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,36.17
Cartagena de Indias D.,CARTAGENA DE INDIAS D,CARTAGENA DE INDIAS D,CARTAGENA DE INDIAS D,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,95.00,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,73.17,25001,AGUA DE DIOS,CUNDINAMARCA,60.61
Cartagena de Indias D. T,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,90.48,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,69.77,25001,AGUA DE DIOS,CUNDINAMARCA,57.14
"Cartagena de Indias D. T ,",CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,90.48,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,69.77,25001,AGUA DE DIOS,CUNDINAMARCA,57.14
Cartagena de Indias D. T.,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,CARTAGENA DE INDIAS D T,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,90.48,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,69.77,25001,AGUA DE DIOS,CUNDINAMARCA,57.14
Cartagena de Indias D. T. y C.,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
Cartagena de Indias D.T. & C,CARTAGENA DE INDIAS D T C,CARTAGENA DE INDIAS D T C,CARTAGENA DE INDIAS D T C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,86.36,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,62.22,25001,AGUA DE DIOS,CUNDINAMARCA,54.05
Cartagena de Indias D.T. & C.,CARTAGENA DE INDIAS D T C,CARTAGENA DE INDIAS D T C,CARTAGENA DE INDIAS D T C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,86.36,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,62.22,25001,AGUA DE DIOS,CUNDINAMARCA,54.05
Cartagena de Indias D.T. Y C.,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
"Cartagena de Indias D.T. y C. ,",CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
"Cartagena de indias D. T. y C ,",CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,CARTAGENA DE INDIAS D T Y C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,82.61,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,59.57,25001,AGUA DE DIOS,CUNDINAMARCA,51.28
Cartagena de indias D.T.C.,CARTAGENA DE INDIAS D T C,CARTAGENA DE INDIAS D T C,CARTAGENA DE INDIAS D T C,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13001,CARTAGENA DE INDIAS,BOLÍVAR,86.36,18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,62.22,25001,AGUA DE DIOS,CUNDINAMARCA,54.05
Cartago V,CARTAGO V,CARTAGO V,CARTAGO V,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76147,CARTAGO,VALLE DEL CAUCA,87.50,68169,CHARTA,SANTANDER,66.67,13160,CANTAGALLO,BOLÍVAR,63.16
Caucasia ANT,CAUCASIA ANT,CAUCASIA ANT,CAUCASIA ANT,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5154,CAUCASIA,ANTIOQUIA,80.00,68152,CARCASÍ,SANTANDER,63.16,15224,CUCAITA,BOYACÁ,63.16
Caucasia de Antioquia,CAUCASIA DE ANTIOQUIA,CAUCASIA DE ANTIOQUIA,CAUCASIA DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5154,CAUCASIA,ANTIOQUIA,88.21,68152,CARCASÍ,SANTANDER,66.67,15224,CUCAITA,BOYACÁ,66.67
Cerrito S / der,CERRITO S DER,CERRITO S DER,CERRITO S DER,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68162,CERRITO,SANTANDER,70.00,54553,PUERTO SANTANDER,NORTE DE SANTANDER,62.07,76248,EL CERRITO,VALLE DEL CAUCA,60.87
Chia Cundinamrca,CHIA CUNDINAMRCA,CHIA CUNDINAMRCA,CHIA CUNDINAMRCA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73124,CAJAMARCA,TOLIMA,56.00,17174,CHINCHINÁ,CALDAS,56.00,54172,CHINÁCOTA,NORTE DE SANTANDER,56.00
Chimá,CHIMA,CHIMA,CHIMA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,68176,CHIMA,SANTANDER,100.00,23168,CHIMÁ,CÓRDOBA,100.00,25175,CHÍA,CUNDINAMARCA,88.89
"Chimá ,",CHIMA,CHIMA,CHIMA,,,,,,PENDIENTE,nombre oficial ambiguo sin departamento suficiente,68176,CHIMA,SANTANDER,100.00,23168,CHIMÁ,CÓRDOBA,100.00,25175,CHÍA,CUNDINAMARCA,88.89
Cimitarra Veintidós,CIMITARRA VEINTIDOS,CIMITARRA VEINTIDOS,CIMITARRA VEINTIDOS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,68190,CIMITARRA,SANTANDER,64.29,47720,SANTA BÁRBARA DE PINTO,MAGDALENA,53.66,13001,CARTAGENA DE INDIAS,BOLÍVAR,52.63
Ciudad Bolívar Antioquia,CIUDAD BOLIVAR ANTIOQUIA,CIUDAD BOLIVAR ANTIOQUIA,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5101,CIUDAD BOLÍVAR,ANTIOQUIA,77.68,5042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,52.89,8001,BARRANQUILLA,ATLÁNTICO,50.00
Clemencia - Bolíva,CLEMENCIA BOLIVA,CLEMENCIA BOLIVA,CLEMENCIA BOLIVA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13222,CLEMENCIA,BOLÍVAR,72.00,5101,CIUDAD BOLÍVAR,ANTIOQUIA,66.67,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,61.11
Colombia de Buenaventura Valle del Cauca,COLOMBIA DE BUENAVENTURA VALLE DEL CAUCA,COLOMBIA DE BUENAVENTURA VALLE DEL CAUCA,COLOMBIA DE BUENAVENTURA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76109,BUENAVENTURA,VALLE DEL CAUCA,70.67,47692,SAN SEBASTIÁN DE BUENAVISTA,MAGDALENA,58.82,41206,COLOMBIA,HUILA,50.00
Colombia sobre las cuentas de ahorro Ofíciese Notifíquese Fdo PAULO CÉSAR,COLOMBIA SOBRE LAS CUENTAS DE AHORRO OFICIESE NOTIFIQUESE FDO PAULO CESAR,COLOMBIA SOBRE LAS CUENTAS DE AHORRO OFICIESE NOTIFIQUESE FDO PAULO CESAR,COLOMBIA SOBRE LAS CUENTAS DE AHORRO OFICIESE NOTIFIQUESE FDO PAULO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,20443,MANAURE BALCÓN DEL CESAR,CESAR,39.16,20400,LA JAGUA DE IBIRICO,CESAR,36.56,27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,35.56
Consejo Seccional de la Judicatura del Bolívar,CONSEJO SECCIONAL DE LA JUDICATURA DEL BOLIVAR,CONSEJO SECCIONAL DE LA JUDICATURA DEL BOLIVAR,CONSEJO SECCIONAL DE LA JUDICATURA DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,27493,NUEVO BELÉN DE BAJIRÁ,CHOCÓ,50.85,73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,43.75,13001,CARTAGENA DE INDIAS,BOLÍVAR,42.60
Consejo Superior Espinal Tolima,CONSEJO SUPERIOR ESPINAL TOLIMA,CONSEJO SUPERIOR ESPINAL TOLIMA,CONSEJO SUPERIOR ESPINAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,73268,ESPINAL,TOLIMA,49.16,5206,CONCEPCIÓN,ANTIOQUIA,47.06,68207,CONCEPCIÓN,SANTANDER,47.06
Consejo Superior PAZ DE ARIPORO CASANARE,CONSEJO SUPERIOR PAZ DE ARIPORO CASANARE,CONSEJO SUPERIOR PAZ DE ARIPORO CASANARE,CONSEJO SUPERIOR PAZ DE ARIPORO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85250,PAZ DE ARIPORO,CASANARE,66.22,52694,SAN PEDRO DE CARTAGO,NARIÑO,50.98,15537,PAZ DE RÍO,BOYACÁ,48.78
Consejo Superior de la Judicatura COMPETENCIA MULTIPLE PALMIRA VALLE,CONSEJO SUPERIOR DE LA JUDICATURA COMPETENCIA MULTIPLE PALMIRA VALLE,CONSEJO SUPERIOR DE LA JUDICATURA COMPETENCIA MULTIPLE PALMIRA VALLE,CONSEJO SUPERIOR DE LA JUDICATURA COMPETENCIA MULTIPLE PALMIRA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,36.56,52694,SAN PEDRO DE CARTAGO,NARIÑO,34.09,27250,EL LITORAL DEL SAN JUAN,CHOCÓ,32.97
Consejo Superior de la Judicatura MUNICIPAL CAMPOALEGRE HUILA,CONSEJO SUPERIOR DE LA JUDICATURA MUNICIPAL CAMPOALEGRE HUILA,CONSEJO SUPERIOR DE LA JUDICATURA MUNICIPAL CAMPOALEGRE HUILA,CONSEJO SUPERIOR DE LA JUDICATURA MUNICIPAL CAMPOALEGRE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5664,SAN PEDRO DE LOS MILAGROS,ANTIOQUIA,42.50,47161,CERRO DE SAN ANTONIO,MAGDALENA,40.00,52694,SAN PEDRO DE CARTAGO,NARIÑO,40.00
"Cotorra , siete",COTORRA SIETE,COTORRA SIETE,COTORRA SIETE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,23300,COTORRA,CÓRDOBA,70.00,15215,CORRALES,BOYACÁ,57.14,23162,CERETÉ,CÓRDOBA,52.63
Cunvedo Superior LA PLATA HUILA,CUNVEDO SUPERIOR LA PLATA HUILA,CUNVEDO SUPERIOR LA PLATA HUILA,CUNVEDO SUPERIOR LA PLATA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,41396,LA PLATA,HUILA,52.48,41503,OPORAPA,HUILA,47.75,27810,UNIÓN PANAMERICANA,CHOCÓ,46.51
CÓRDOBA BOLÍVAR,CORDOBA BOLIVAR,CORDOBA BOLIVAR,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5101,CIUDAD BOLÍVAR,ANTIOQUIA,75.86,13212,CÓRDOBA,BOLÍVAR,67.64,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,66.86
CÓRDOBA – BOLÍVAR,CORDOBA BOLIVAR,CORDOBA BOLIVAR,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5101,CIUDAD BOLÍVAR,ANTIOQUIA,75.86,13212,CÓRDOBA,BOLÍVAR,67.64,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,66.86
CÚCUTA NORTE DE SANTANDER JORGE MAYID GENE BELTRAN,CUCUTA NORTE DE SANTANDER JORGE MAYID GENE BELTRAN,CUCUTA NORTE DE SANTANDER JORGE MAYID GENE BELTRAN,CUCUTA JORGE MAYID GENE BELTRAN,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,49.06,68684,SAN JOSÉ DE MIRANDA,SANTANDER,48.00,27150,CARMEN DEL DARIÉN,CHOCÓ,45.83
Cáchira N DE S,CACHIRA N DE S,CACHIRA N DE S,CACHIRA N DE S,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,54128,CÁCHIRA,NORTE DE SANTANDER,66.67,13001,CARTAGENA DE INDIAS,BOLÍVAR,60.61,50006,ACACÍAS,META,57.14
César Uribe Piedrahita,CESAR URIBE PIEDRAHITA,CESAR URIBE PIEDRAHITA,URIBE PIEDRAHITA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25807,TIBIRITA,CUNDINAMARCA,58.33,44847,URIBIA,LA GUAJIRA,54.55,47541,PEDRAZA,MAGDALENA,52.17
"Cómbita , cuatro",COMBITA CUATRO,COMBITA CUATRO,COMBITA CUATRO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15204,CÓMBITA,BOYACÁ,66.67,52233,CUMBITARA,NARIÑO,60.87,54871,VILLA CARO,NORTE DE SANTANDER,58.33
"Córdoba , Bolívar",CORDOBA BOLIVAR,CORDOBA BOLIVAR,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5101,CIUDAD BOLÍVAR,ANTIOQUIA,75.86,13212,CÓRDOBA,BOLÍVAR,67.64,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,66.86
"Córdoba , Quindío",CORDOBA QUINDIO,CORDOBA QUINDIO,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63212,CÓRDOBA,QUINDÍO,67.64,13212,CÓRDOBA,BOLÍVAR,63.64,52215,CÓRDOBA,NARIÑO,63.64
Córdoba - Bolívar,CORDOBA BOLIVAR,CORDOBA BOLIVAR,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5101,CIUDAD BOLÍVAR,ANTIOQUIA,75.86,13212,CÓRDOBA,BOLÍVAR,67.64,13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,66.86
Córdoba Quindío,CORDOBA QUINDIO,CORDOBA QUINDIO,,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,63212,CÓRDOBA,QUINDÍO,67.64,13212,CÓRDOBA,BOLÍVAR,63.64,52215,CÓRDOBA,NARIÑO,63.64
DAGUA - VALLE,DAGUA VALLE,DAGUA VALLE,DAGUA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76233,DAGUA,VALLE DEL CAUCA,62.50,5315,GUADALUPE,ANTIOQUIA,60.00,41319,GUADALUPE,HUILA,60.00
DAGUA VALLE,DAGUA VALLE,DAGUA VALLE,DAGUA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76233,DAGUA,VALLE DEL CAUCA,62.50,5315,GUADALUPE,ANTIOQUIA,60.00,41319,GUADALUPE,HUILA,60.00
DAGUA-VALLE,DAGUA VALLE,DAGUA VALLE,DAGUA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76233,DAGUA,VALLE DEL CAUCA,62.50,5315,GUADALUPE,ANTIOQUIA,60.00,41319,GUADALUPE,HUILA,60.00
DE ACACIAS META,DE ACACIAS META,DE ACACIAS META,DE ACACIAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50006,ACACÍAS,META,86.35,25295,GACHANCIPÁ,CUNDINAMARCA,60.00,50400,LEJANÍAS,META,59.56
DE BUENAVENTURA VALLE,DE BUENAVENTURA VALLE,DE BUENAVENTURA VALLE,DE BUENAVENTURA VALLE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,76109,BUENAVENTURA,VALLE DEL CAUCA,72.73,15109,BUENAVISTA,BOYACÁ,51.61,23079,BUENAVISTA,CÓRDOBA,51.61
DE CAIMITO SUCRE,DE CAIMITO SUCRE,DE CAIMITO SUCRE,DE CAIMITO,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,70124,CAIMITO,SUCRE,86.35,76246,EL CAIRO,VALLE DEL CAUCA,66.67,70523,PALMITO,SUCRE,62.82
DE CARMEN DE CARUPA CUNDINAMARCA,DE CARMEN DE CARUPA CUNDINAMARCA,DE CARMEN DE CARUPA CUNDINAMARCA,DE CARMEN DE CARUPA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,25154,CARMEN DE CARUPA,CUNDINAMARCA,95.43,27245,EL CARMEN DE ATRATO,CHOCÓ,78.95,73148,CARMEN DE APICALÁ,TOLIMA,72.22
DE DOSQUEBRADAS - RISARALDA,DE DOSQUEBRADAS RISARALDA,DE DOSQUEBRADAS RISARALDA,DE DOSQUEBRADAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,66170,DOSQUEBRADAS,RISARALDA,92.89,25473,MOSQUERA,CUNDINAMARCA,60.87,52473,MOSQUERA,NARIÑO,60.87
DE DOSQUEBRADAS RISARALDA,DE DOSQUEBRADAS RISARALDA,DE DOSQUEBRADAS RISARALDA,DE DOSQUEBRADAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,66170,DOSQUEBRADAS,RISARALDA,92.89,25473,MOSQUERA,CUNDINAMARCA,60.87,52473,MOSQUERA,NARIÑO,60.87
"DE DOSQUEBRADAS, RISARALDA",DE DOSQUEBRADAS RISARALDA,DE DOSQUEBRADAS RISARALDA,DE DOSQUEBRADAS,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,66170,DOSQUEBRADAS,RISARALDA,92.89,25473,MOSQUERA,CUNDINAMARCA,60.87,52473,MOSQUERA,NARIÑO,60.87
DE GRANADA META,DE GRANADA META,DE GRANADA META,DE GRANADA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50313,GRANADA,META,86.35,5313,GRANADA,ANTIOQUIA,82.35,25312,GRANADA,CUNDINAMARCA,82.35
DE HATO COROZAL CASANARE,DE HATO COROZAL CASANARE,DE HATO COROZAL CASANARE,DE HATO COROZAL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,85125,HATO COROZAL,CASANARE,92.89,70215,COROZAL,SUCRE,63.64,8573,PUERTO COLOMBIA,ATLÁNTICO,53.33
DE IPIALES NARIÑO,DE IPIALES NARINO,DE IPIALES NARINO,DE IPIALES,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,52356,IPIALES,NARIÑO,86.35,52585,PUPIALES,NARIÑO,70.67,52352,ILES,NARIÑO,61.14
DE LA VIRGINIA RISARALDA,DE LA VIRGINIA RISARALDA,DE LA VIRGINIA RISARALDA,DE LA VIRGINIA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,66400,LA VIRGINIA,RISARALDA,92.00,15401,LA VICTORIA,BOYACÁ,64.00,76403,LA VICTORIA,VALLE DEL CAUCA,64.00
DE MAGANGUÉ BOLÍVAR,DE MAGANGUE BOLIVAR,DE MAGANGUE BOLIVAR,DE MAGANGUE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13430,MAGANGUÉ,BOLÍVAR,88.21,44560,MANAURE,LA GUAJIRA,55.56,19022,ALMAGUER,CAUCA,52.63
DE MOMPOX BOLÍVAR,DE MOMPOX BOLIVAR,DE MOMPOX BOLIVAR,DE MOMPOX,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,13468,SANTA CRUZ DE MOMPOX,BOLÍVAR,66.07,44110,EL MOLINO,LA GUAJIRA,55.56,20614,RÍO DE ORO,CESAR,52.63
DE NARIÑO,DE NARINO,DE NARINO,DE,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,5034,ANDES,ANTIOQUIA,57.14,5234,DABEIBA,ANTIOQUIA,44.44,73236,DOLORES,TOLIMA,44.44
DE PUERTO LOPEZ META,DE PUERTO LOPEZ META,DE PUERTO LOPEZ META,DE PUERTO LOPEZ,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,50573,PUERTO LÓPEZ,META,92.89,50577,PUERTO LLERAS,META,68.29,50590,PUERTO RICO,META,65.54
DE SAMACÁ - BOYACÁ,DE SAMACA BOYACA,DE SAMACA BOYACA,DE SAMACA,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,15646,SAMACÁ,BOYACÁ,84.00,17662,SAMANÁ,CALDAS,66.67,15776,SUTAMARCHÁN,BOYACÁ,64.00
DE SAN JUAN DEL CESAR,DE SAN JUAN DEL CESAR,DE SAN JUAN DEL CESAR,DE SAN JUAN DEL,,,,,,PENDIENTE,requiere sugerencias por similitud/alias,44650,SAN JUAN DEL CESAR,LA GUAJIRA,72.73,70702,SAN JUAN DE BETULIA,SUCRE,70.59,27450,MEDIO SAN JUAN,CHOCÓ,68.97
