"DM_INSTITUCION_COD_INSTITUCION","NOMBRE","CCB_NIT_INST","ORDEN","SUBORDEN","NIVEL_INSTITUCION","CLASIFICACION_ORGANICA","SECTOR","NATURALEZA_JURIDICA","TIPO_INSTITUCION","IDMUNICIPIO","MUNICIPIO","IDDEPARTAMENTO","DEPARTAMENTO","DIRECCION","FAX","EMAIL","CCB_TELEFONO","CCB_PAGINA_WEB","LONGITUD","LATITUD","ESTADO_INS","NOMBRE_REPRESENTANTE","CARGO_REPRESENTANTE"
"4847","LOTERIA LA CARTAGENERA","800140668","TERRITORIAL","DEPARTAMENTAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","1","CARTAGENA DE INDIAS","13","BOLÍVAR","{""bis"":false,""complemento"":""Plaza de la Aduana, Alcaldia de Cartagena "",""direccionGenerada"":""Plaza de la Aduana, Alcaldia de Cartagena""}","6649031",,"6600404","NO DISPONIBLE","-75,479426","10,391049","ACTIVA",,
"4476","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD INDIGENA GONAWINDUA ETTE ENNAKA","819003539","TERRITORIAL","DISTRITAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","1","SANTA MARTA","47","MAGDALENA","{""bis"":false,""complemento"":""Calle  11 A   19 - 34 "",""direccionGenerada"":""Calle  11 A   19 - 34""}","4347316",,"4208864","NO DISPONIBLE","-74,211023","11,240355","ACTIVA",,
"794","ALCALDIA DE MUTATA","890980950","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","480","MUTATÁ","5","ANTIOQUIA","{""bis"":false,""complemento"":""CRA 10 Nº 10 15  "",""direccionGenerada"":""CRA 10 Nº 10 15""}","8578639",,"8578602","NO DISPONIBLE","-76,436567","7,244106","ACTIVA",,
"92","ALCALDIA DE ANZOATEGUI","890702018","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","43","ANZOÁTEGUI","73","TOLIMA","{""bis"":false,""complemento"":""Calle 13 entre Cra. 2ª y 3ª Palacio  "",""direccionGenerada"":""Calle 13 entre Cra. 2ª y 3ª Palacio""}","2810091",,"281091","NO DISPONIBLE","-75,093849","4,632261","ACTIVA",,
"787","ALCALDIA DE MORALES - CAUCA","891500982","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","473","MORALES","19","CAUCA","{""bis"":false,""complemento"":""Edificio CAM calle principal  "",""direccionGenerada"":""Edificio CAM calle principal""}","8279051",,"8493051","NO DISPONIBLE","-76,628114","2,753912","ACTIVA",,
"819","ALCALDIA DE OLAYA HERRERA","800099113","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","490","OLAYA HERRERA","52","NARIÑO","{""bis"":false,""complemento"":""CALLE TELECOM  "",""direccionGenerada"":""CALLE TELECOM""}","7467172",,"7467172","NO DISPONIBLE","-78,315941","2,274096","ACTIVA",,
"70","ALCALDIA DE ALMAGUER","891502664","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","22","ALMAGUER","19","CAUCA","{""bis"":false,""complemento"":""CAM Barrio San Francisco  "",""direccionGenerada"":""CAM Barrio San Francisco""}","8267521",,"8267750","NO DISPONIBLE","-76,854839","1,914182","ACTIVA",,
"708","ALCALDIA DE LA UNION -  SUCRE","800050331","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","400","LA UNIÓN","70","SUCRE","{""bis"":false,""complemento"":""Avenida Nuñez Calle 14 No.8A-45  "",""direccionGenerada"":""Avenida Nuñez Calle 14 No.8A-45""}","2919013",,"3126596730","NO DISPONIBLE","-75,281155","8,853929","ACTIVA",,
"647","ALCALDIA DE HATO COROZAL","800012638","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","125","HATO COROZAL","85","CASANARE","{""bis"":false,""complemento"":""Calle 12  8 -13 Centro urbano Palacio municipal  "",""direccionGenerada"":""Calle 12  8 -13 Centro urbano Palacio municipal""}","6378012",,"6378012","NO DISPONIBLE","-71,76236","6,154946","ACTIVA",,
"868","ALCALDIA DE PIENDAMO","891500856","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","548","PIENDAMÓ - TUNÍA","19","CAUCA","{""bis"":false,""complemento"":""Carrera 5  No  9 - 93   "",""direccionGenerada"":""Carrera 5  No  9 - 93""}","8250099",,"8250099","NO DISPONIBLE","-76,533951","2,640978","ACTIVA",,
"923","ALCALDIA DE PUERTO CONCORDIA","800172206","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","450","PUERTO CONCORDIA","50","META","{""bis"":false,""complemento"":""Palacio Municipal- Calle 3 No. 12-39  "",""direccionGenerada"":""Palacio Municipal- Calle 3 No. 12-39""}","5840685",,"5840685","NO DISPONIBLE","-72,756234","2,623645","ACTIVA",,
"61","ALCALDIA DE ALBAN CUNDINAMARCA","899999450","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","19","ALBÁN","25","CUNDINAMARCA","{""bis"":false,""complemento"":""Cll 3 No. 1-38   palacio municipal    "",""direccionGenerada"":""Cll 3 No. 1-38   palacio municipal""}","8469213",,"8469160","NO DISPONIBLE","-74,437772","4,876248","ACTIVA",,
"943","ALCALDIA DE PURACE (COCONUCO)","891500721","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","585","PURACÉ","19","CAUCA","{""bis"":false,""complemento"":""Carrera 3 No 9-81  "",""direccionGenerada"":""Carrera 3 No 9-81""}","8277002",,"8277003","NO DISPONIBLE","-76,455222","2,381112","ACTIVA",,
"898","ALCALDIA DE POLICARPA","800020324","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","540","POLICARPA","52","NARIÑO","{""bis"":false,""complemento"":""carrera 1 No. 16-15 Plaza Central  "",""direccionGenerada"":""carrera 1 No. 16-15 Plaza Central""}","7265615",,"7265615","NO DISPONIBLE","-77,460366","1,628978","ACTIVA",,
"106","ALCALDIA DE ARENAL","806001937","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","42","ARENAL","13","BOLÍVAR","{""bis"":false,""complemento"":""Calle 13 No 5-74  "",""direccionGenerada"":""Calle 13 No 5-74""}","6652245",,"3005530403","NO DISPONIBLE","-73,94093","8,45917","ACTIVA",,
"62","ALCALDIA DE ALBAN  NARIÑO","800099054","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","19","ALBÁN","52","NARIÑO","{""bis"":false,""complemento"":""Calle 4 No. 2-04 B/Bello Horizonte-San Jose de Albán--Nariño  "",""direccionGenerada"":""Calle 4 No. 2-04 B/Bello Horizonte-San Jose de Albán--Nariño\r\n\r\n""}","7430136",,"7430024","NO DISPONIBLE","-77,081636","1,473712","ACTIVA",,
"745","ALCALDIA DE MALLAMA","800099108","TERRITORIAL","MUNICIPAL","CENTRAL","RAMA EJECUTIVA","NO APLICA","ALCALDÍA","ADSCRITAS","435","MALLAMA","52","NARIÑO","{""bis"":false,""complemento"":""Piedrancha Barrio El Centro - Palacio Municipal  "",""direccionGenerada"":""Piedrancha Barrio El Centro - Palacio Municipal""}","7753358",,"8183554","NO DISPONIBLE","-77,88246","1,147555","ACTIVA",,
"6186","TERMINAL DE TRANSPORTES DE VILLAVICENCIO S. A.","800021561","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","1","VILLAVICENCIO","50","META","{""bis"":false,""complemento"":""Carrera 5  15 - 02 "",""direccionGenerada"":""Carrera 5  15 - 02""}","6710666",,"6712222","NO DISPONIBLE","-73,63769","4,151382","ACTIVA",,
"4487","INSTITUCION PRESTADORA DE SERVICIOS DE SALUDI. SUPULA WAYUU","825003149","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","430","MAICAO","44","LA GUAJIRA","{""bis"":false,""complemento"":""Carrera  12   17-60 "",""direccionGenerada"":""Carrera  12   17-60""}","7255677",,"7250308","NO DISPONIBLE","-72,248517","11,378934","ACTIVA",,
"4337","FONDO ESPECIAL DE VIVIENDA DE SANTIAGO DE CALI","805013033","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","FONDO CUENTA CON PERSONERÍA JURÍDICA","VINCULADAS","1","CALI","76","VALLE DEL CAUCA","{""bis"":false,""complemento"":""Avenida 5A norte   20 N- 08 Piso 4   "",""direccionGenerada"":""Avenida 5A norte   20 N- 08 Piso 4""}","6674892",,"6682755","NO DISPONIBLE","-76,531985","3,451647","ACTIVA",,
"4468","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD CENTRO DE SALUD NUESTRA SEÑORA DEL CARMEN - VETAS","804007078","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","867","VETAS","68","SANTANDER","{""bis"":false,""complemento"":""Via el Vocan  "",""direccionGenerada"":""Via el Vocan""}","6297064",,"6297064","NO DISPONIBLE","-72,86667","7,33337","ACTIVA",,
"4201","EMPRESA DE SERVICIOS PUBLICOS DE PUEBLO RICO RISARALDA .","816007531","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","572","PUEBLO RICO","66","RISARALDA","{""bis"":false,""complemento"":""cra 4 No. 6 - 17  "",""direccionGenerada"":""cra 4 No. 6 - 17""}","3663244",,"3663254","NO DISPONIBLE","-76,03105","5,222288","ACTIVA",,
"4475","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD INDIGENA EREJEERIA  WAYUU","839000936","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","430","MAICAO","44","LA GUAJIRA","{""bis"":false,""complemento"":""calle 17 No 16-55  "",""direccionGenerada"":""calle 17 No 16-55""}","7266503",,"7250930","NO DISPONIBLE","-72,248517","11,378934","ACTIVA",,
"4221","EMPRESA DESCENTRALIZADA PLAZA DE MERCADO CUBIERTO - SOCORRO","800197054","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","755","SOCORRO","68","SANTANDER","{""bis"":false,""complemento"":""Calle 13 No. 16 13 Piso 2  "",""direccionGenerada"":""Calle 13 No. 16 13 Piso 2""}","7296694",,"7272086","NO DISPONIBLE","-73,264041","6,468665","ACTIVA",,
"4883","PARADOR DE TRANSPORTES DE LA PLATA S.A.","900061525","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","396","LA PLATA","41","HUILA","{""bis"":false,""complemento"":""KILOMETRO 1 VIA LA PLATA NEIVA "",""direccionGenerada"":""KILOMETRO 1 VIA LA PLATA NEIVA""}","8376774",,"8376774","NO DISPONIBLE","-75,894247","2,389011","ACTIVA",,
"4176","EMPRESA DE DESARROLLO ECONOMICO SOCIAL Y DE VIVIENDA - GUAMAL","900065100","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","318","GUAMAL","50","META","{""tipoVia"":{""id"":337,""sigla"":""CALLE"",""descripcion"":""CALLE""},""numero"":""15"",""bis"":false,""segundoNumero"":""02"",""tercerNumero"":""45"",""complemento"":""Barrio Las Ferias"",""direccionGenerada"":"" CALLE 15 - 02 45 Barrio Las Ferias""}","986755939",,"986755939","NO DISPONIBLE","-73,769877","3,880475","ACTIVA",,
"6149","SOCIEDAD TERMINAL DE TRANSPORTE TERRESTRE DE IPIALES S.A.","800188021","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","356","IPIALES","52","NARIÑO","{""bis"":false,""complemento"":""Carrera 2  2 - 81 Barrio la Laguna  "",""direccionGenerada"":""Carrera 2  2 - 81 Barrio la Laguna""}","7730072",,"7730072","NO DISPONIBLE","-77,639504","0,825542","ACTIVA",,
"4088","EMPRESAS PUBLICAS DE GARAGOA S.A.","900022034","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","299","GARAGOA","15","BOYACÁ","{""bis"":false,""complemento"":""Carrera 10   13-04  "",""direccionGenerada"":""Carrera 10   13-04\r\n""}","7502354",,"7502354","NO DISPONIBLE","-73,365046","5,082453","ACTIVA",,
"4485","INSTITUCION PRESTADORA DE SERVICIOS DE SALUDI. KARAQUITA","900141404","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","430","MAICAO","44","LA GUAJIRA","{""bis"":false,""complemento"":""Carrera 18 No. 21 - 13 "",""direccionGenerada"":""Carrera 18 No. 21 - 13""}","7261772",,"7261772","NO DISPONIBLE","-72,248517","11,378934","ACTIVA",,
"4481","EMPRESA SOCIAL DEL ESTADO ESE HOSPITAL SAN SEBASTIAN SURATA","804005751","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","780","SURATÁ","68","SANTANDER","{""bis"":false,""complemento"":""carrera 4 No. 1-06 Casco Urbano  "",""direccionGenerada"":""carrera 4 No. 1-06 Casco Urbano""}","6169714",,"6169740","NO DISPONIBLE","-72,983983","7,366515","ACTIVA",,
"4260","EMPRESAS PUBLICAS MUNICIPALES DE AYAPEL","801001216","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","68","AYAPEL","23","CÓRDOBA","{""bis"":false,""complemento"":""Calle San JosÉ Centro  "",""direccionGenerada"":""Calle San JosÉ Centro""}","7706288",,"7705079","NO DISPONIBLE","-75,140264","8,309285","ACTIVA",,
"3342","ESP DE ACUEDUCTO, ALCANTARILLADO Y ASEO DEL MUNICIPIO DE VALPARAISO","900579232","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","860","VALPARAÍSO","18","CAQUETÁ","{""bis"":false,""complemento"":""Carrera 4 No. 11 -31 "",""direccionGenerada"":""Carrera 4 No. 11 -31""}","3227024113",,"3124188780","NO DISPONIBLE","-75,574247","1,062363","ACTIVA",,
"1417","CENTRAL TERMINAL DE TRANSPORTES DE MAICAO S.A. -CENTRAMA S.A.","800148648","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","430","MAICAO","44","LA GUAJIRA","{""bis"":false,""complemento"":""Calle 16 nº 1c-55 "",""direccionGenerada"":""Calle 16 nº 1c-55""}","7254337",,"7254337","NO DISPONIBLE","-72,248517","11,378934","ACTIVA",,
"1419","CENTRO COMERCIAL MUNICIPAL LA PERDIZ - CECOMPE","828002527","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA","ADSCRITAS","1","FLORENCIA","18","CAQUETÁ","{""bis"":false,""complemento"":""Calle 13  Carrera 11 y Carrera 9 Centro  "",""direccionGenerada"":""Calle 13  Carrera 11 y Carrera 9 Centro""}","4346277",,"4351944","NO DISPONIBLE","-75,604236","1,615386","ACTIVA",,
"6156","TALLERES EDITORIALES DEL CAUCA","891500668","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","1","POPAYÁN","19","CAUCA","{""bis"":false,""complemento"":""Carrera 7 Nº.8-45 "",""direccionGenerada"":""Carrera 7 Nº.8-45""}","8244212",,"8244212","NO DISPONIBLE","-76,614739","2,444814","ACTIVA",,
"1353","ASOCIACION DE MUNICIPIOS DEL SUR DE LA GUAJIRA","806006349","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","ASOCIACIÓN DE MUNICIPIOS","NO APLICA","78","BARRANCAS","44","LA GUAJIRA","{""bis"":false,""complemento"":""Calle 9 No. 7 - 18  Piso 4 -  "",""direccionGenerada"":""Calle 9 No. 7 - 18  Piso 4 -""}","7748789",,"7748789","NO DISPONIBLE","-72,795543","10,955642","ACTIVA",,
"4173","EMPRESA COMERCIAL DE JUEGOS DE SUERTE Y AZAR DE SUCRE","900159228","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","1","SINCELEJO","70","SUCRE","{""bis"":false,""complemento"":""Calle 25   25 B-35 "",""direccionGenerada"":""Calle 25   25 B-35""}","2743911",,"2815576","NO DISPONIBLE","-75,390557","9,304577","ACTIVA",,
"6213","U.A.E. UNIDAD DE LICORES DEL META","822004982","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","1","VILLAVICENCIO","50","META","{""bis"":false,""complemento"":""cra 23 No. 33-211 barrio el nogal  "",""direccionGenerada"":""cra 23 No. 33-211 barrio el nogal""}","986688980",,"6705626","NO DISPONIBLE","-73,63769","4,151382","ACTIVA",,
"2761","E.P.S.I. ANAS WAYUU","839000495","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","430","MAICAO","44","LA GUAJIRA","{""bis"":false,""complemento"":""Carrera 16   16 - 31  "",""direccionGenerada"":""Carrera 16   16 - 31""}","7260286",,"7254147","NO DISPONIBLE","-72,248517","11,378934","ACTIVA",,
"4253","EMPRESAS PUBLICAS DE DABEIBA S.A.S  EMPRESA DE SERVICIOS PUBLICOS","900317391","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","234","DABEIBA","5","ANTIOQUIA","{""bis"":false,""complemento"":""CRA MURILLO TORO 10-75 "",""direccionGenerada"":""CRA MURILLO TORO 10-75""}","8590041",,"8590041","NO DISPONIBLE","-76,256824","6,997374","ACTIVA",,
"4461","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD CENTRO DE SALUD DE COROMORO","804008515","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","217","COROMORO","68","SANTANDER","{""bis"":false,""complemento"":""Carrera 6 N. 3-10  "",""direccionGenerada"":""Carrera 6 N. 3-10""}","7247513",,"7247491","NO DISPONIBLE","-73,040784","6,295618","ACTIVA",,
"4245","EMPRESA VIAL Y DE TRANSPORTE DE MISTRATO","816007158","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","456","MISTRATÓ","66","RISARALDA","{""bis"":false,""complemento"":""Carrera 6  No.  5 - 70, Alcaldia Municipal.  "",""direccionGenerada"":""Carrera 6  No.  5 - 70, Alcaldia Municipal.""}","3526245",,"3526002","NO DISPONIBLE","-75,882128","5,299077","ACTIVA",,
"6187","TERMINAL DE TRANSPORTES DEL SOCORRO S.A. - SOCORRO","800203228","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","755","SOCORRO","68","SANTANDER","{""bis"":false,""complemento"":""Carrera 17 16 - 40  "",""direccionGenerada"":""Carrera 17 16 - 40""}","7276675",,"7272377","NO DISPONIBLE","-73,264041","6,468665","ACTIVA",,
"4486","INSTITUCION PRESTADORA DE SERVICIOS DE SALUDI. MANEXKA","900205591","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","670","SAN ANDRÉS DE SOTAVENTO","23","CÓRDOBA","{""bis"":false,""complemento"":""Carrera 10   7 B-27 Calle Chimá "",""direccionGenerada"":""Carrera 10   7 B-27 Calle Chimá""}","7799685",,"7799685","NO DISPONIBLE","-75,509017","9,146743","ACTIVA",,
"4059","EMPRESA MIXTA DE SERVICIOS PUBLICOS DE ENERGIA ELECTRICA DE ACANDI","818000293","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","6","ACANDÍ","27","CHOCÓ","{""bis"":false,""complemento"":""Calle Echeverry "",""direccionGenerada"":""Calle Echeverry""}","6828049",,"8243143","NO DISPONIBLE","-77,27898","8,510109","ACTIVA",,
"4861","MANIZALES SEGURA","900089845","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","SOCIEDAD DE ECONOMÍA MIXTA","VINCULADAS","1","MANIZALES","17","CALDAS","{""bis"":false,""complemento"":""Carrera 24# 22-02 ofi 701 "",""direccionGenerada"":""Carrera 24# 22-02 ofi 701""}","8723489",,"8723312","NO DISPONIBLE","-75,513817","5,070275","ACTIVA",,
"4231","EMPRESA METRO DE MEDELLIN LTDA","890923668","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","ADSCRITAS","1","MEDELLÍN","5","ANTIOQUIA","{""bis"":false,""complemento"":""Calle 44 N° 46-001 Bello     "",""direccionGenerada"":""Calle 44 N° 46-001 Bello""}","4524450",,"4548907","NO DISPONIBLE","-75,564574","6,2530471","ACTIVA",,
"3735","EMPRESA DE ACUEDUCTO - SUAN","802010973","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","VINCULADAS","770","SUAN","8","ATLÁNTICO","{""bis"":false,""complemento"":""Km 7 Carretera Oriental - Suan Atlántico   "",""direccionGenerada"":""Km 7 Carretera Oriental - Suan Atlántico""}","8749047",,"8723029","NO DISPONIBLE","-74,879829","10,332392","ACTIVA",,
"2762","E.P.S.I. ASOCIACION DE CABILDOS INDIGENAS DEL CESAR Y LA GUAJIRA","824001398","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS DE SERVICIOS PUBLICOS DOMICILIARIOS - MIXTAS","VINCULADAS","1","VALLEDUPAR","20","CESAR","{""bis"":false,""complemento"":""Calle 16 A    4 - 63 Barrio  La Garita "",""direccionGenerada"":""Calle 16 A    4 - 63 Barrio  La Garita""}","5746534",,"5747878","NO DISPONIBLE","-73,243633","10,474245","ACTIVA",,
"4820","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD INDIGENA ANASHIWAYA","900177624","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","442","MARMATO","17","CALDAS","{""bis"":false,""complemento"":""Calle 18 No. 11 A - 19 "",""direccionGenerada"":""Calle 18 No. 11 A - 19""}","3004970684",,"3008466484","NO DISPONIBLE","-75,601051","5,474716","ACTIVA",,
"4453","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD ASOCIACION DE CABILDOS Y/O AUTORIDADES TRADICIONALES DE LA GUAJIRA","839000145","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","430","MAICAO","44","LA GUAJIRA","{""bis"":false,""complemento"":""Calle 20   15-16  "",""direccionGenerada"":""Calle 20   15-16""}","7263939",,"7263939","NO DISPONIBLE","-72,248517","11,378934","ACTIVA",,
"4478","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD INDIGENA PUBLICA THE`WALA","809009550","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","1","IBAGUÉ","73","TOLIMA","{""bis"":false,""complemento"":""Carrera 8   17 - 22 Barrio Interlaken "",""direccionGenerada"":""Carrera 8   17 - 22 Barrio Interlaken""}","2613258",,"2613258","NO DISPONIBLE","-75,242438","4,444676","ACTIVA",,
"4463","INSTITUCION PRESTADORA DE SERVICIOS DE SALUD CENTRO DE SALUD DE PUERTO PARRA","829003945","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD","ADSCRITAS","573","PUERTO PARRA","68","SANTANDER","{""bis"":false,""complemento"":""ZONA URBANA BARRIO KENNEDY  "",""direccionGenerada"":""ZONA URBANA BARRIO KENNEDY""}","6275090",,"6275077","NO DISPONIBLE","-74,055934","6,650797","ACTIVA",,
"4302","FONDO DE DESARROLLO SOCIAL FONDESER","900198194","TERRITORIAL","MUNICIPAL","DESCENTRALIZADO","RAMA EJECUTIVA","NO APLICA","EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO","ADSCRITAS","607","RETIRO","5","ANTIOQUIA","{""bis"":false,""complemento"":""calle 20 Nro 20 - 40    "",""direccionGenerada"":""calle 20 Nro 20 - 40""}","5410180",,"4025450","NO DISPONIBLE","-75,502582","6,060955","ACTIVA",,
